idcvlac,autor,nombre,tipo,verificado,nombre_comercial,contrato_registro,lugar,fecha,palabras,areas,sectores
0000112500,"ALVARO EFRAIN BASTIDAS GUSTIN, EFRAIN SOLARTE RODRIGUEZ, MARCELO AVILA ORTIZ, GERMAN PEREZ, EVAL BACCA","Construcción de un Laser Infrarrojo de Potencia, Aplicable a las Tecnologias de Fabricación y modificación de materiales",Producción técnica - Prototipo - Industrial,True,,,Colombia,1996,"Laser, Infrarrojo, SUPERCONDUCTIVIDAD, Peliculas Delgadas","Ciencias Naturales -- Ciencias Físicas -- Física de la Materia, Ciencias Naturales -- Ciencias Físicas -- Física de Partículas y Campos","Desarrollo de nuevos materiales, Educación"
0000112500,"ALVARO EFRAIN BASTIDAS GUSTIN, EFRAIN SOLARTE RODRIGUEZ, EVAL BACCA, FELIO ANDRES PEREZ TIMANA",Construcción de un Sistema Telescopico para Estudios atmosféricos,Producción técnica - Prototipo - Industrial,True,,,Colombia,1997,"TELESCOPIO, OCULAR, ATMOSFERICO","Ciencias Naturales -- Ciencias Físicas -- Física de la Materia, Ciencias Naturales -- Ciencias Físicas -- Física de Partículas y Campos","Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible., Educación"
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,Diseño y montaje de un sistema interferométrico para determinar el grado de coherencia de fuentes de luz cuasimonocromáticas,Producción técnica - Prototipo - Industrial,True,,,Colombia,2002,"Coherencia, Cuasimonocromática, Luz","Ciencias Naturales -- Ciencias Físicas -- Física atómica, Molecular y Química",
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,Adecuación y caracterización del láser de Ión Argón para aplicaciones en pruebas de dispersión de luz por partículas atmosféricas,Producción técnica - Prototipo - Industrial,True,,,Colombia,2002,"Laser, Dispersión, Partículas, Atmosfera","Ciencias Naturales -- Ciencias Físicas -- Física atómica, Molecular y Química",
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,DISPOSITIVO DISPERSOR DE RADIACIÓN VISIBLE DE ALTA RESOLUCIÓN ESPECTRAL,Producción técnica - Prototipo - Industrial,True,,,Colombia,2017,,,
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,Sistema de sensado remoto: Lidar Atmosférico,Producción técnica - Prototipo - Servicios,True,,,Colombia,2011,"LIDAR, LÁSER, AEROSOLES ATMOSFÉRICOS",Ciencias Naturales -- Ciencias Físicas -- Óptica,"Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,Láser industrial de dióxido de carbono,Producción técnica - Prototipo - Industrial,True,,,Colombia,2010,"Cavidad Láser, Laser, Óptica Aplicada, Láseres, Fibras ópticas, Óptica d",Ciencias Naturales -- Ciencias Físicas -- Óptica,"Productos y servicios de recreación,culturales, artísticos y deportivos"
0000112500,"ALVARO EFRAIN BASTIDAS GUSTIN, MAURICIO MUNERA PEREZ",Espectroradiómetro Solar,Producción técnica - Prototipo - Servicios,True,,,Colombia,2014,"Capa Límite Atmosférica, Contaminación, Atmosfera",Ciencias Naturales -- Ciencias Físicas -- Óptica,Previsión del tiempo y prospección climática
0000112500,"ALVARO EFRAIN BASTIDAS GUSTIN, DANIEL JOSE NISPERUZA TOLEDO",Sistema electrónico de generación de pulsos ultracortos para láser de estado sólido Nd:YAG,Producción técnica - Prototipo - Industrial,True,,,Colombia,2009,"Cavidad Láser, Laser, Q-Switch",Ciencias Naturales -- Ciencias Físicas -- Óptica,
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,Láser industrial de dióxido de carbono,Producción técnica - Prototipo - Industrial,False,,,Colombia,2010,,,
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,Sistema de sensado remoto: Lidar Atmosférico,Producción técnica - Prototipo - Industrial,False,,,Colombia,2010,,,
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,Espectroradiómetro Solar,Producción técnica - Prototipo - Industrial,False,,,Colombia,2011,,,
0000112500,"ALVARO EFRAIN BASTIDAS GUSTIN, DANIEL JOSE NISPERUZA TOLEDO",Sistema electrónico de generación de pulsos ultracortos para láser de estado sólido Nd:YAG,Producción técnica - Prototipo - Industrial,False,,,Colombia,2009,"Laser, Q-Switch, Cavidad Láser",Ciencias Naturales -- Ciencias Físicas -- Óptica,"Productos y servicios de recreación,culturales, artísticos y deportivos"
0000000555,DAGOBERTO MAYORCA TORRES,Prototipo para prueba para unidad de control de motor del vehículo Mazda b2600,Producción técnica - Prototipo - Industrial,True,,,Colombia,2020,,,
0000000555,DAGOBERTO MAYORCA TORRES,Implementación de un aplicativo móvil funcional en RA orientado a procesos de peritaje vehicular,Producción técnica - Prototipo - Industrial,False,,,Colombia,2020,"realidad virtual, Orientation estimation, Procesamiento de imágenes","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Hardware y Arquitectura de Computadores",Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software)
0000000555,DAGOBERTO MAYORCA TORRES,Prototipo de sistema de apoyo a la terapia de exposición controlada enfocada en acrofobia mediante realidad virtual y con captura de signos vitales,Producción técnica - Prototipo - Industrial,False,,,Colombia,2022,"Reconstrucción 3D, Procesamiento de imágenes, Simulación","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Hardware y Arquitectura de Computadores",Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software)
0000000555,DAGOBERTO MAYORCA TORRES,"Desarrollo de un prototipo didáctico, automático y remoto para pruebas de plano inclinado en los laboratorios de física de la universidad mariana",Producción técnica - Prototipo - Industrial,True,,,Colombia,2020,,,
0000000555,"EDISON VIVEROS VILLADA, DAGOBERTO MAYORCA TORRES",Clasificación de lulo (Solanum Sp) por medio de técnicas de visión artificial,Producción técnica - Prototipo - Industrial,True,,,Colombia,2020,,"Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Robótica y Control Automático","Agricultura, pecuaria, silvicultura, explotación forestal - Otro"
0000000555,DAGOBERTO MAYORCA TORRES,Visión artificial aplicada al control de un prototipo de brazo robótico de códigoabierto selector de objetos,Producción técnica - Prototipo - Industrial,False,,,Colombia,2021,"metrología, brazo robótico","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Automatización y Sistemas de Control",
0000000555,DAGOBERTO MAYORCA TORRES,Herramienta computacional para la determinación de índices de vegetaciónmediante uso de una aeronave no tripulada para el cultivo de café,Producción técnica - Prototipo - Industrial,False,,,Colombia,2020,"Procesamiento de imágenes, metrología",,"Agricultura, pecuaria, silvicultura, explotación forestal - Silvicultura, explotación forestal y servicios relacionados"
0000000555,DAGOBERTO MAYORCA TORRES,Prototipo de apoyo para la detección de broca y roya en sistemas de producción tradicional de cultivos de café,Producción técnica - Prototipo - Industrial,True,,,Colombia,2020,,,
0000000555,DAGOBERTO MAYORCA TORRES,"Desarrollo de un prototipo didáctico, automático y remoto para pruebas de caída libre en los laboratorios de física de la universidad mariana",Producción técnica - Prototipo - Industrial,True,,,Colombia,2020,,,
0000000555,DAGOBERTO MAYORCA TORRES,Prototipo dispensador automático de medicamentos sólidos para pacientes mediante uso de sistemas embebidos,Producción técnica - Prototipo - Industrial,False,,,Colombia,2021,Mecanismos,"Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Automatización y Sistemas de Control",Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software)
0000000555,DAGOBERTO MAYORCA TORRES,Diseño de los procesos de calibración y posicionamiento para un sistema de captura de movimiento basado en visión artificial mediante el uso de marcadores reflectivos,Producción técnica - Prototipo - Industrial,False,,,Colombia,2022,"Análisis cinemático, Machine Learning, Orientation estimation, Multisensor fusion","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería de Sistemas y Comunicaciones",Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software)
0000000555,DAGOBERTO MAYORCA TORRES,"Desarrollo de un prototipo didáctico, automático y remoto para pruebas de péndulo físico en los laboratorios de física de la universidad mariana",Producción técnica - Prototipo - Industrial,True,,,Colombia,2020,,,
0000000555,DAGOBERTO MAYORCA TORRES,"Prototipo de adquisición, procesamiento y caracterización de señales electromiográficas",Producción técnica - Prototipo - Industrial,True,,,Colombia,2020,,"Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Robótica y Control Automático",
0000000555,DAGOBERTO MAYORCA TORRES,Desarrollo De Una Herramienta didáctica Con Realidad Aumentada Para El Aprendizaje De Electrónica Básica,Producción técnica - Prototipo - Industrial,False,,,Colombia,2021,"realidad virtual, Procesamiento de imágenes, Orientation estimation","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería de Sistemas y Comunicaciones",Desarrollo de programas (software) y prestación de servicios en informática - Actividades de base de datos
0000000555,DAGOBERTO MAYORCA TORRES,Control multimodal para el brazo robótico openbotv v1 de los laboratorios de la universidad mariana,Producción técnica - Prototipo - Industrial,False,,,Colombia,2022,"brazo robótico, flexion-extension, Motion analysis","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Robótica y Control Automático",Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software)
0000000555,DAGOBERTO MAYORCA TORRES,Baropodógrafo computarizado,Producción técnica - Prototipo - Industrial,True,,,Colombia,2011,,,
0000000555,DAGOBERTO MAYORCA TORRES,"Software para la determinación de morfología, concentración y movilidad de muestras de esperma",Producción técnica - Prototipo - Industrial,True,,,Colombia,2012,,,
0000000555,DAGOBERTO MAYORCA TORRES,"Desarrollo de un prototipo didáctico, automático y remoto para pruebas de choques elásticos en los laboratorios de física de la universidad mariana",Producción técnica - Prototipo - Industrial,True,,,Colombia,2020,,,
0000000555,DAGOBERTO MAYORCA TORRES,Desarrollo de un aplicativo en la construcción de marcos teóricos a partir deminería de texto,Producción técnica - Prototipo - Industrial,False,,,Colombia,2020,"Minería de texto, Procesamiento de imágenes, Machine Learning","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Hardware y Arquitectura de Computadores",Desarrollo de programas (software) y prestación de servicios en informática - Actividades de base de datos
0000000555,DAGOBERTO MAYORCA TORRES,Sistema de reconocimiento automático de señas colombiano mediante dispositivos ópticos de captura,Producción técnica - Prototipo - Industrial,False,,,Colombia,2022,"metrología, Reconstrucción 3D, Procesamiento de imágenes","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Hardware y Arquitectura de Computadores",Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software)
0000000555,DAGOBERTO MAYORCA TORRES,Desarrollo de un sistema de monitoreo de somnolencia para conductores a través del uso de visión artificial,Producción técnica - Prototipo - Industrial,False,,,Colombia,2021,"Machine Learning, Procesamiento de imágenes, Multisensor fusion","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería de Sistemas y Comunicaciones",Desarrollo de programas (software) y prestación de servicios en informática - Actividades de base de datos
0000000555,DAGOBERTO MAYORCA TORRES,Equipo para la enseñanza de la cinemática,Producción técnica - Prototipo - Industrial,False,,,Colombia,2022,"Análisis cinemático, metrología, Motion analysis","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Educación - Educación superior, Fabricación de máquinas, aparatos y materialies eléctricos"
0000000555,DAGOBERTO MAYORCA TORRES,"Desarrollo de un exoesqueleto mecatrónico para mano dominante, enfocado a facilitar funciones de agarres, de una persona con pérdida de función motora debido a una lesión medular en la ciudad de pasto",Producción técnica - Prototipo - Industrial,False,,,Colombia,2021,"electromyographic signals, actividad muscular, Multisensor fusion","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Hardware y Arquitectura de Computadores",Desarrollo de programas (software) y prestación de servicios en informática - Actividades de base de datos
0000000555,DAGOBERTO MAYORCA TORRES,Prototipo de un sistema de medición de deformación usando Correlación Digital de Imágenes (DIC) para los laboratorios de la Universidad Mariana,Producción técnica - Prototipo - Industrial,False,,,Colombia,2021,"triangulación láser, Reconstrucción 3D, Procesamiento de imágenes, Óptica","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Automatización y Sistemas de Control","Fabricación de máquinas, aparatos y materialies eléctricos"
0000000555,DAGOBERTO MAYORCA TORRES,Desarrollo de una herramienta para la simulación del control de procesos aplicadoa la fermentación de melaza de cańa,Producción técnica - Prototipo - Industrial,False,,,Colombia,2020,Simulación,Ciencias Agrícolas -- Biotecnología Agrícola -- Biotecnología Agrícola y de Alimentos,
0000000555,DAGOBERTO MAYORCA TORRES,Modelo computacional para la reconstrucción no-invasiva de la actividad cardiaca 3D,Producción técnica - Prototipo - Industrial,False,,,Colombia,2023,"Simulación, problemas inversos, regularización","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería de Sistemas y Comunicaciones",Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software)
0000000680,"EFRAIN SOLARTE RODRIGUEZ, ALVARO CASAS BEDOYA",Laser de CO2,Producción técnica - Prototipo - Industrial,True,,,Colombia,2005,CO2 Laser,"Ciencias Naturales -- Ciencias Físicas -- Física atómica, Molecular y Química","Aeronáutica y espacio, Actividades en el campo de las nanotecnologías y desarrollo de nanoproductos, Desarrollo de nuevos materiales"
0000000680,"EFRAIN SOLARTE RODRIGUEZ, ELENA MONTILLA ROSERO",Sistema optico de inyección de luz láser,Producción técnica - Prototipo - Industrial,True,,,Colombia,2005,,"Ciencias Naturales -- Ciencias Físicas -- Física atómica, Molecular y Química, Ciencias Naturales -- Ciencias de la Tierra y Medioambientales -- Geografía Física","Aeronáutica y espacio, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0000000680,"EFRAIN SOLARTE RODRIGUEZ, ELENA MONTILLA ROSERO, CARLOS AUGUSTO GALINDEZ JAMIOY, ALVARO EFRAIN BASTIDAS GUSTIN",Sistema óptico de recolección de señal LIDAR,Producción técnica - Prototipo - Industrial,True,,,Colombia,2004,,"Ciencias Naturales -- Ciencias Físicas -- Física atómica, Molecular y Química, Ciencias Naturales -- Ciencias de la Tierra y Medioambientales -- Meteorología y Ciencias Atmosféricas","Aeronáutica y espacio, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0000000680,"EFRAIN SOLARTE RODRIGUEZ, LORENA LOPEZ VANEGAS","Sistema de iluminación con diodos emisores de luz de lata intensidad, para aplicaciones en óptica y fotoquímica",Producción técnica - Prototipo - Industrial,True,,,Colombia,2002,Light Molecule interactions,"Ciencias Naturales -- Ciencias Físicas -- Física atómica, Molecular y Química, Ciencias Naturales -- Ciencias Biológicas -- Biofísica","Desarrollo de nuevos materiales, Fabricación de equipos de instrumentación médico-hospitalarios, instrumentos de precisión y ópticos, equipos para automación industrial, cronómetros y relojes - Fabricación de equipos de instrumentación médico-hospitalar, odontológico y de laboratorios, Fabricación de productos químicos - Otro"
0000000680,"EFRAIN SOLARTE RODRIGUEZ, EVAL JOSE MARIA BACA MIRANDA, ALVARO EFRAIN BASTIDAS GUSTIN",Construcción de un Sistema telescópico para estudios atmosféricos,Producción técnica - Prototipo - Industrial,True,,,Colombia,1996,,"Ciencias Naturales -- Ciencias de la Tierra y Medioambientales -- Meteorología y Ciencias Atmosféricas, Ciencias Naturales -- Ciencias Físicas -- Física atómica, Molecular y Química","Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0000000680,"EFRAIN SOLARTE RODRIGUEZ, VOLKER HERMANN",Fuente de iones de plasma,Producción técnica - Prototipo - Industrial,True,,,Colombia,1977,"Ion Sources, Plasma","Ciencias Naturales -- Ciencias Físicas -- Física atómica, Molecular y Química, Ciencias Naturales -- Ciencias Físicas -- Física de Plasmas y Fluídos","Otros sectores - Energía, Fabricación de máquinas, aparatos y materialies eléctricos"
0000000680,"EFRAIN SOLARTE RODRIGUEZ, PAULO OROZCO DIAZ, LOIZA ANN",Laser de CO2 de baja potencia,Producción técnica - Prototipo - Industrial,True,,,Colombia,1989,,"Ciencias Naturales -- Ciencias Físicas -- Física atómica, Molecular y Química","Desarrollo de nuevos materiales, Fabricación de máquinas, aparatos y materialies eléctricos"
0000000680,"EFRAIN SOLARTE RODRIGUEZ, JOSE OSCAR GUTIERREZ MONTES",Sistema de iluminación coherente para cultivos celulares,Producción técnica - Prototipo - Industrial,True,,,Colombia,2017,"Biophotonics, Cell Differentiation, LED lighting, Laser cellular effects, Low Power Laser Irradiation",,"Salud humana - Desarrollo de productos tecnológicos para la salud humana, Productos y servicios de recreación,culturales, artísticos y deportivos"
0000000680,"ALDEMAR REYES TRUJILLO, EFRAIN SOLARTE RODRIGUEZ, CARLOS AUGUSTO GALINDEZ JAMIOY, OTTO VERGARA",Sistema de reflectancia difusa para diagnóstico en agricultura de precisión,Producción técnica - Prototipo - Industrial,True,,,Colombia,2017,,,
0000012904,"ADOLFO PLAZAS TENORIO, CARLOS ARTURO LEON ROA, EDGAR RENDON GALLON, ALVARO RENDON GALLON",CCVP-Sistema de Conteo y Clasificación Vehicular para Peajes,Producción técnica - Prototipo - Industrial,True,Antares Tecnología. Equipo CCVP4 y CCVP8,,Colombia,1994,"Sistemas de Transporte Inteligentes, Instrumentación de Carreteras, Contro de Recaudo de Peajes","Ciencias Sociales -- Ciencias Políticas -- Administración Pública, Ciencias Naturales -- Computación y Ciencias de la Información -- Ciencias de la Computación","Administración pública, defensa y seguridad social - Política económica y administración pública en general, Fabricación de máquinas, aparatos y materialies eléctricos"
0000012904,"ADOLFO PLAZAS TENORIO, RAFAEL RENGIFO PRADO, RODRIGO ALBERTO CERON MARTINEZ, EDUARDO ROJAS PINEDA, CARLOS ARTURO LEON ROA",CTD: Concentrador Telefónico Digital. Prototipo Industrial,Producción técnica - Prototipo - Industrial,True,,,Colombia,1994,"telefonía, Sistemas de Conmutación, Sistemas de Tiempo Real, ingeniería de software, DESARROLLO DE SOFTWARE","Ciencias Sociales -- Ciencias Políticas -- Administración Pública, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software), Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación"
0000012904,"RAFAEL RENGIFO PRADO, RODRIGO ALBERTO CERON MARTINEZ, EDUARDO ROJAS PINEDA, ADOLFO PLAZAS TENORIO",CTD: Concentrador Telefónico Digital. Prototipo Preindustrial,Producción técnica - Prototipo - Industrial,True,,,Colombia,1992,"telefonía, Sistemas de Conmutación, Sistema de Tiempo Real, ingeniería de software, desarrollo software","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica, Ciencias Naturales -- Computación y Ciencias de la Información -- Ciencias de la Computación","Administración pública, defensa y seguridad social - Política económica y administración pública en general, Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación, Desarrollo de programas (software) y prestación de servicios en informática - Desarrollo de programas (software)"
0000542172,"CARLOS HERNAN TOBAR ARTEAGA, CLAUDIA MILENA HERNANDEZ BONILLA",Sistema de seguridad inteligente,Producción técnica - Prototipo - Industrial,True,,,Colombia,2001,"Sistema de seguridad, Microcontrolador","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Fabricación de equipos de informática y máquinas para oficinas, Fabricación de material electrónico y de aparatos y equipos de comunicación"
0000542172,CARLOS HERNAN TOBAR ARTEAGA,Central Telefónica basada en Java,Producción técnica - Prototipo - Industrial,True,,,Colombia,2003,"Central telefónica, Java, Protocolo SIP","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Desarrollo de programas (software) y prestación de servicios en informática, Fabricación de equipos de informática y máquinas para oficinas, Fabricación de material electrónico y de aparatos y equipos de comunicación"
0001366437,LEANDRO FLOREZ ARISTIZABAL,BLUELIGHT,Producción técnica - Prototipo - Industrial,False,,,Colombia,2009,,,
0001366437,LEANDRO FLOREZ ARISTIZABAL,Control de luces a distancia,Producción técnica - Prototipo - Industrial,False,,,Colombia,2007,,,
0000254142,ULISES HERNANDEZ PINO,Servidor Portable de ieRed,Producción técnica - Prototipo - Industrial,True,,,Colombia,2014,"Gestión Escolar, Herramienta de Conectividad, MEC - Material Educativo Computarizado, Open Educational Resources - OER, Recursos Educativos Abiertos - REA, Redes de Conocimiento, Servidor Portable, Software Libre, TIC en Educación, Uso del Computador en el Aula, Uso pedagógico de Dispositivos Móviles, e-Learning","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería de Sistemas y Comunicaciones","Educación - Formación permanente y otras actividades de enseñanza, incluso educación a distancia y educación especial"
0000542890,VICTOR ALBERTO HERMIDA QUINTERO,Central Telefónica basada en Java,Producción técnica - Prototipo - Industrial,False,,,Colombia,2003,"Central telefónica, PCM, SIP","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Fabricación de material electrónico y de aparatos y equipos de comunicación, Desarrollo de programas (software) y prestación de servicios en informática"
0000542890,"VICTOR ALBERTO HERMIDA QUINTERO, WILLIAN JAMES RODRIGUEZ ORTIZ, YINETH SOFIA SOLARTE MUNOZ",Control de Periféricos mediante el Protocolo ATAPI,Producción técnica - Prototipo - Industrial,False,,,Colombia,2001,"Protocolo ATAPI, Unidad extraible","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica",Fabricación de material electrónico y de aparatos y equipos de comunicación
0000542890,"VICTOR ALBERTO HERMIDA QUINTERO, WILLIAN JAMES RODRIGUEZ ORTIZ, CAMILO ERNESTO BOLANOS GUERRERO",Estación de Control Metereológico,Producción técnica - Prototipo - Industrial,False,,,Colombia,2002,"Estación de control, Variables metereológicas, Enlace de radiofrecuencia","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Desarrollo de programas (software) y prestación de servicios en informática, Fabricación de material electrónico y de aparatos y equipos de comunicación"
0000542890,"VICTOR ALBERTO HERMIDA QUINTERO, JOSE MILCIADES ORDONEZ ARGOTE",Dispositivo de Control de Carga Vía Telefónica,Producción técnica - Prototipo - Industrial,False,,,Colombia,2001,"Control de carga, Línea telefónica, Microcontrolador","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica",Fabricación de material electrónico y de aparatos y equipos de comunicación
0000012890,"ALVARO RENDON GALLON, JAIME BADOS ERASO, HERNANDO OSPINA GALLEGO",RPA-84: Control de Centrales AGF por Programa Almacenado,Producción técnica - Prototipo - Industrial,True,,,Colombia,1984,"Sistemas de Conmutación, Control por Programa Almacenado, Sistema de Tiempo Real","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica",Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación
0000012890,"ALVARO RENDON GALLON, RAFAEL RENGIFO PRADO, ADOLFO PLAZAS TENORIO, EDUARDO ROJAS PINEDA, RODRIGO ALBERTO CERON MARTINEZ",Concentrador para 384 abonados telefónicos. Fase 1,Producción técnica - Prototipo - Industrial,False,,,Colombia,1991,"ingeniería de software, telefonía, Sistemas de Conmutación, Sistema de Tiempo Real","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Administración pública, defensa y seguridad social - Política económica y administración pública en general"
0001422434,ANGELA MARIA VARGAS ARCILA,EduTVA - Herramienta de marcación de contenidos educativos de televisión por medio del esquema de metadatos EduTVA,Producción técnica - Prototipo - Servicios,True,,,Colombia,2014,,,
0000012912,"CARLOS ENRIQUE SERRANO CASTANO, EDUARDO ROJAS PINEDA, JOSE FERNAN MARTINEZ ORTEGA, IVAN HERNANDEZ DELGADO, RODRIGO ALBERTO CERON MARTINEZ, FABIO ERNESTO TRUJILLO CERON",Control Electrónico de Armarios para la Red Telefónica,Producción técnica - Prototipo - Industrial,True,SIGAR (Sistema de Gestión de Armarios y Red externa). Ver http://www.insitel.com/insitel/productos.htm,,Colombia,1996,"Armarios telefónicos, Sistemas de Conmutación, Sistema de Tiempo Real, ingeniería de software, Sistema distribuido","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica","Administración pública, defensa y seguridad social - Política económica y administración pública en general, Otros sectores - Calidad y Productividad"
0001239368,CRISTHIAN NICOLAS FIGUEROA MARTINEZ,GRID DTN y un CLUSTER ubicados en dos capas diferentes para la distribución de servicios educativos utilizados en el entoro CPE (Computadores para Educar) - Unicauca,Producción técnica - Prototipo - Servicios,True,,,Colombia,2008,,,
0000474738,"EDUARDO ROJAS PINEDA, IVAN HERNANDEZ DELGADO, RODRIGO ALBERTO CERON MARTINEZ, FABIO ERNESTO TRUJILLO CERON, CARLOS ENRIQUE SERRANO CASTANO, JOSE FERNAN MARTINEZ ORTEGA",Control Electrónico de Armarios para la Red Telefónica,Producción técnica - Prototipo - Industrial,True,SIGAR (Sistema de Gestión de Armarios y Red externa). Ver http://www.insitel.com/insitel/productos.htm,,Colombia,1996,"Armarios telefónicos, Sistemas de Conmutación, Sistema de Tiempo Real, ingenieria de software, Sistema distribuido","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica",Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación
0000474738,"ALVARO RENDON GALLON, ADOLFO PLAZAS TENORIO, EDUARDO ROJAS PINEDA, RODRIGO ALBERTO CERON MARTINEZ, RAFAEL RENGIFO PRADO",Concentrador para 384 abonados telefónicos. Fase 1,Producción técnica - Prototipo - Industrial,True,,,Colombia,1991,"ingenieria de software, Sistema de Tiempo Real, Sistemas de Conmutación, Telefonía","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Ingeniería Eléctrica y Electrónica",Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación
0000474738,"CARLOS ENRIQUE SERRANO CASTANO, EDUARDO ROJAS PINEDA",Identificador de Abonados A para centrales AGF-Ericsson Electromecánicas,Producción técnica - Prototipo - Industrial,True,,,Colombia,1984,"Identificador de abonados, Industria de telecomunicaciones, Desarrollo de Sistemas Telemáticos","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Telecomunicaciones",Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación
0001519048,EMMANUEL GERARDO LASSO SAMBONY,STADINC - modelo para pronóstico de Roya,Producción técnica - Prototipo - Servicios,True,,,Costa Rica,2020,,,
0000948845,FERNANDO APARICIO URBANO MOLANO,Coprocesador SHAKE128 para la generación de bits pseudo-aleatorios y generación de claves basado en el estándar SHA-3 (FIPS-202),Producción técnica - Prototipo - Industrial,True,,,Colombia,2020,,"Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Hardware y Arquitectura de Computadores, Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Telecomunicaciones, Ingeniería y Tecnología -- Otras Ingenierías y Tecnologías -- Otras Ingenierías y Tecnologías","Fabricación de material electrónico y de aparatos y equipos de comunicación - Fabricación de aparatos y equipos de telecomunicación, Otros sectores - Industria Electro-Eletrónica"
